documentType,customerId,documentId,children
legalhierarchy,gb-ignite-001b000003qlZBGAA2,"{legalhierarchy, gb-ignite-001b000003qlZBGAA2}","[{Ultimate Parent, mears group plc, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, null, 1390 Montpellier Court, Gloucester Business Park, Brockworth, GLOUCESTER, GL3 4AH, null, 5824000.0, 1.599355E8, [{Immediate Parent, target healthcare ltd, {business, /documentID[gb-experian-gbr142782555]/businessId[gbr154598959], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 8 Redwood Crescent, East Kilbride, GLASGOW, G74 5PA, null, 794915.0, 5.1981152E7, [{Subject, Quantum Pharmaceutical Ltd, {business, /documentID[gb-experian-gbr142782555], experian}, {business, /documentID[gb-experian-gbr142782555]/businessId[gbr154598959], experian}, Unit 11, Hobson Industrial Estate, Hobson, NEWCASTLE UPON TYNE, NE16 6EA, null, 6948146.0, 1.18967432E8, []}]}, {Sibling, Neesom Investments Ltd, {business, /documentID[gb-experian-gbr100211359], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Hunmanby Industrial Estate, Hunmanby, FILEY, North Yorkshire, YO14 0PH, null, 368568.0, 4573948.0, []}, {Sibling, Scion Property Services Ltd, {business, /documentID[gb-experian-gbr100325283], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Whitegates, WARWICK, CV35 0AR, null, null, null, []}, {Sibling, SCION GROUP LTD, {business, /documentID[gb-experian-gbr100325283]/businessId[gbr131204214], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 1390 Montpellier Court, Gloucester Business Park, Brockworth, GLOUCESTER, GL3 4AH, null, null, null, []}, {Sibling, Zerographic Systems Ltd, {business, /documentID[gb-experian-gbr101858555], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Dunston Hall, Dunston, STAFFORD, ST18 9AB, null, 1165227.0, 1.4387191E7, []}, {Sibling, Mears Homecare Ltd, {business, /documentID[gb-experian-gbr103702708], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 151 Ellis St Ne, Atlanta, Georgia, 30303-2420, null, 0.0, null, []}, {Sibling, mears extra care ltd, {business, /documentID[gb-experian-gbr103702708]/businessId[gbr130943286], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Nichols Court, Flaxfields, Linton, CAMBRIDGE, CB21 4AF, null, 39313.0, 644831.0, []}, {Sibling, 3C Asset Management Ltd, {business, /documentID[gb-experian-gbr114495134], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Unit 1, Moorbrook Park, DIDCOT, Oxfordshire, OX11 7HP, null, 4000.0, 224520.0, []}, {Sibling, morrison facilities services ltd, {business, /documentID[gb-experian-gbr120893533], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 1 Triton Square, LONDON, United Kingdom, null, 1341667.0, 9059000.0, []}, {Sibling, Archrise Ltd, {business, /documentID[gb-experian-gbr124438026], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 10 Firwood Grove, Hunwick, CROOK, County Durham, DL15 0JT, null, null, 1343040.0, []}, {Sibling, BCS (Electrical & Building) Ltd, {business, /documentID[gb-experian-gbr124998737], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Unit 7, Rotherhithe Business Estate, 214 Rotherhithe New Road, LONDON, SE16 3EH, null, null, 1271500.0, []}, {Sibling, Mears Housing Management (Holdings) Ltd, {business, /documentID[gb-experian-gbr126798935], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Innova House, 4 Kinetic Crescent, ENFIELD, Middlesex, EN3 7XH, null, 1311071.0, 784000.0, []}, {Sibling, Sovereign Group Services Ltd, {business, /documentID[gb-experian-gbr127881751], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 40 Craven Street, LONDON, WC2N 5NG, null, null, 540240.0, []}, {Sibling, Mears Home Improvement Ltd, {business, /documentID[gb-experian-gbr129121482], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Town Hall, Cross Street, Slaithwaite, HUDDERSFIELD, HD7 5AF, null, 93428.0, 334803.0, []}, {Sibling, Mears Estates Ltd, {business, /documentID[gb-experian-gbr131616561], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Copyhold Farm, Priors Court Road, Curridge, THATCHAM, Berkshire, RG18 9DR, null, null, null, []}, {Sibling, SCION TECHNICAL SERVICES LTD, {business, /documentID[gb-experian-gbr132816702], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Unit 1, Moorbrook Park, DIDCOT, Oxfordshire, OX11 7HP, null, null, null, []}, {Sibling, Elygra Ltd, {business, /documentID[gb-experian-gbr141324630], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 11-13 The Quad, Mercury Court, CHESTER, CH1 4QP, null, null, 2894100.0, []}, {Sibling, IFG Pensions Ltd, {business, /documentID[gb-experian-gbr141423424], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Sovereign House, Port Causeway, WIRRAL, Merseyside, CH62 4TP, null, null, 2052000.0, []}, {Sibling, Wye Manage Ltd, {business, /documentID[gb-experian-gbr142105419], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Middlefield Lodge, Olantigh Road, Wye, ASHFORD, Kent, TN25 5EP, null, null, null, []}, {Sibling, Alpha Developments (UK) Ltd, {business, /documentID[gb-experian-gbr143774812], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Nab Side Farm Moor Lane, Whalley, CLITHEROE, Lancashire, BB7 9JQ, null, null, 1004500.0, []}, {Sibling, O & T Developments Ltd, {business, /documentID[gb-experian-gbr143974366], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Innova House, Innova Park, Kinetic Crescent, ENFIELD, Middlesex, EN3 7XH, null, 49359.0, 656798.0, []}, {Sibling, Chichester Park Hotel Ltd, {business, /documentID[gb-experian-gbr144111171], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Madgwick Lane, CHICHESTER, United Kingdom, null, null, 693900.0, []}, {Sibling, Manchester Working Ltd, {business, /documentID[gb-experian-gbr144340648], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 3rd Floor, 1 Universal Square, Devonshire Street, MANCHESTER, M12 6JH, null, null, null, []}, {Sibling, Pern Consumer Products Ltd, {business, /documentID[gb-experian-gbr145180670], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Quantum House, Hobson Industrial Estate, Hobson, NEWCASTLE UPON TYNE, NE16 6EA, null, 943377.0, 1226457.0, []}, {Sibling, Plumtree Developments Ltd, {business, /documentID[gb-experian-gbr145368901], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 306 Musters Road, West Bridgford, NOTTINGHAM, NG2 7DF, null, null, 621520.0, []}, {Sibling, nourish training ltd, {business, /documentID[gb-experian-gbr146834801], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Suite 1A, The Rutland Centre, 56 Halford Street, LEICESTER, LE1 1TQ, null, null, 4011810.0, []}, {Sibling, Oakwood Estates Property Agents Ltd, {business, /documentID[gb-experian-gbr146944960], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 34 Bathurst Walk, IVER, Buckinghamshire, SL0 9BH, null, null, 143409.0, []}, {Sibling, qubic associate group ltd, {business, /documentID[gb-experian-gbr148870342], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, St Anns Quay, 118 Quayside, NEWCASTLE UPON TYNE, NE1 3BD, null, null, null, []}, {Sibling, Qubic Partners Ltd, {business, /documentID[gb-experian-gbr149319221], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 118 Quayside, St Anns Quay, NEWCASTLE UPON TYNE, NE1 3BD, null, null, null, []}, {Sibling, Ocs-UK IT Ltd, {business, /documentID[gb-experian-gbr152313968], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 103A Oxney Road, PETERBOROUGH, PE1 5NG, null, null, 203000.0, []}, {Sibling, Wyepak Ltd, {business, /documentID[gb-experian-gbr158034715], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Unit 5, Wallbrook Court, Netherwood Road, Rotherwas Industrial Estate, HEREFORD, HR2 6JG, null, null, 2324490.0, []}, {Sibling, Mears Learning Ltd, {business, /documentID[gb-experian-gbr161164025], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Aesseal New York Stadium, New York Way, ROTHERHAM, South Yorkshire, S60 1AH, null, null, null, []}, {Sibling, Ninja Innovations Ltd, {business, /documentID[gb-experian-gbr168989510], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 1A Rutland Centre, 56 Halford Street, LEICESTER, LE1 1TQ, null, null, 137000.0, []}, {Sibling, Mears Social Housing Ltd, {business, /documentID[gb-experian-gbr233422219], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Unit 20, The Shakespeare Centre 43-51, Shakespeare Street, SOUTHPORT, Merseyside, PR8 5AB, null, null, 2.0, []}, {Sibling, CG Refrigeration & Air Conditioning Ltd, {business, /documentID[gb-experian-gbr240313683], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Enterprise House, Ramsden Road, Rotherwas Industrial Estate, HEREFORD, HR2 6LR, null, null, 3930000.0, []}, {Sibling, Master Matting Installations Ltd, {business, /documentID[gb-experian-gbr240898258], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Emstead Works, Old Lane, Ovenden, HALIFAX, West Yorkshire, HX3 5QN, null, null, 129500.0, []}, {Sibling, IRT Surveys Ltd, {business, /documentID[gb-experian-gbr249121577], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, Greenmarket, DUNDEE, DD1 4QB, null, -25990.0, 90039.0, []}, {Sibling, MPM Housing Ltd, {business, /documentID[gb-experian-gbr904140954], experian}, {business, /documentID[gb-experian-gbr100211359]/businessId[gbr108593510], experian}, 1600 Parkway, Whiteley, FAREHAM, Hampshire, PO15 7AH, null, 0.0, 858.0, []}]}]"
legalhierarchy,gb-ignite-001b000003ymuGuAAI,"{legalhierarchy, gb-ignite-001b000003ymuGuAAI}","[{Subject, liverpool victoria financial services ltd, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, null, Highway House, 171 Kings Road, BRENTWOOD, Essex, CM14 4EJ, null, null, 2.1184E7, [{Subsidiary, FRIZZELL FINANCIAL SERVICES LTD, {business, /documentID[gb-experian-gbr100054851], experian}, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, Customer Services, Frizzell House, BOURNEMOUTH, BH1 2NF, null, 38000.0, 7941000.0, []}, {Subsidiary, TEACHERS ASSURANCE COMPANY LIMITED, {business, /documentID[gb-experian-gbr100061462], experian}, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, Tringham House, BOURNEMOUTH, United Kingdom, null, -1000.0, 10000.0, []}, {Subsidiary, Liverpool Victoria Life Company Ltd, {business, /documentID[gb-experian-gbr102529560], experian}, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, Frizzell House, BOURNEMOUTH, BH1 2NF, null, -366000.0, 1627000.0, []}, {Subsidiary, LV Protection Ltd, {business, /documentID[gb-experian-gbr102874325], experian}, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, Academy Place, 1-9 Brook Street, BRENTWOOD, Essex, CM14 5NQ, null, 149204.0, 169483.0, []}, {Subsidiary, Sovereign Unit Trust Managers Ltd, {business, /documentID[gb-experian-gbr103094988], experian}, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, Tringham House, Wessex Fields, Deansleigh Road, BOURNEMOUTH, BH7 7DT, null, null, null, []}, {Subsidiary, LV Equity Release Ltd, {business, /documentID[gb-experian-gbr115568310], experian}, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, BOURNEMOUTH, BH1 2NF, null, -2437000.0, 1.9197E7, []}, {Subsidiary, Teachers Management Services Ltd, {business, /documentID[gb-experian-gbr121586924], experian}, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, BOURNEMOUTH, BH1 2NF, null, 28000.0, 24000.0, []}, {Subsidiary, Liverpool Victoria Financial Advice Services Ltd, {business, /documentID[gb-experian-gbr124546402], experian}, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, BOURNEMOUTH, BH1 2NF, null, 887000.0, 4025000.0, []}, {Subsidiary, LV Commercial Mortgages Ltd, {business, /documentID[gb-experian-gbr158605553], experian}, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, Frizzell House, BOURNEMOUTH, BH1 2NF, null, 202000.0, 829000.0, []}, {Subsidiary, NM Pensions Trustees Ltd, {business, /documentID[gb-experian-gbr244046941], experian}, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, 69 Park Lane, CROYDON, CR9 1BG, null, 10500.0, 2000.0, []}, {Subsidiary, LV Life Services Ltd, {business, /documentID[gb-experian-gbr247051373], experian}, {business, /documentID[gb-experian-gbr100054851]/businessId[gbr169338972], experian}, Selgezk51i, 4th Floor, 5/7 Emco House, LEEDS, LS2 7PJ, null, 50000.0, 986000.0, []}]}]"
legalhierarchy,gb-ignite-001b000003ymw9NAAQ,"{legalhierarchy, gb-ignite-001b000003ymw9NAAQ}","[{Ultimate Parent, almac group ltd, {business, /documentID[gb-edw-75667207]/businessId[gb-edw-75667207]/businessId[gb-edw-75667207], edw}, null, 20, SEAGOE INDUSTRIAL AREA, CRAIGAVON, BT63 5QD, UNITED KINGDOM, null, 9.6659132E7, 8.40456999E8, [{Immediate Parent, ALMAC SCIENCES GROUP LTD, {business, /documentID[gb-experian-gbr124226225]/businessId[gbr243805439], experian}, {business, /documentID[gb-edw-75667207]/businessId[gb-edw-75667207]/businessId[gb-edw-75667207], edw}, 20 Seagoe Industrial Estate Almac House, CRAIGAVON, United Kingdom, null, -89061.0, 3.1448787E7, [{Subject, Almac Sciences (Scotland) Ltd, {business, /documentID[gb-experian-gbr124226225], experian}, {business, /documentID[gb-experian-gbr124226225]/businessId[gbr243805439], experian}, 4th Floor, Saltire Court, 20 Castle Terrace, EDINBURGH, EH1 2EN, null, 2468427.0, 7086341.0, []}]}, {Sibling, CTS Analytical Ltd, {business, /documentID[gb-experian-gbr100293526], experian}, {business, /documentID[gb-edw-75667207]/businessId[gb-edw-75667207]/businessId[gb-edw-75667207], edw}, Dummy Address Record, Do Not Update This Address, Do Not Use to Create New Sites, Na, null, null, 249000.0, []}, {Sibling, GALEN PHARMACEUTICALS LTD, {business, /documentID[gb-experian-gbr110752442], experian}, {business, /documentID[gb-edw-75667207]/businessId[gb-edw-75667207]/businessId[gb-edw-75667207], edw}, Broadwalk House, 5 Appold Street, LONDON, EC2A 2HA, null, null, null, []}, {Sibling, 2007 gal ltd, {business, /documentID[gb-experian-gbr110752442]/businessId[gbr141815978], experian}, {business, /documentID[gb-edw-75667207]/businessId[gb-edw-75667207]/businessId[gb-edw-75667207], edw}, Seagoe Industrial Estate, CRAIGAVON, County Armagh, BT63 5UA, null, null, null, []}, {Sibling, GALEN RHODES LTD, {business, /documentID[gb-experian-gbr110876016], experian}, {business, /documentID[gb-edw-75667207]/businessId[gb-edw-75667207]/businessId[gb-edw-75667207], edw}, Broadwalk House, 5 Appold Street, LONDON, EC2A 2HA, null, null, null, []}, {Sibling, CHARGELINK LTD, {business, /documentID[gb-experian-gbr124824487], experian}, {business, /documentID[gb-edw-75667207]/businessId[gb-edw-75667207]/businessId[gb-edw-75667207], edw}, Broadwalk House, 5 Appold Street, LONDON, EC2A 2HA, null, null, null, []}, {Sibling, Galen Ltd, {business, /documentID[gb-experian-gbr141815978]/businessId[gbr143675071], experian}, {business, /documentID[gb-edw-75667207]/businessId[gb-edw-75667207]/businessId[gb-edw-75667207], edw}, Seagoe Industrial Estate, CRAIGAVON, United Kingdom, null, 401535.0, 4.863974E7, []}, {Sibling, ALMAC CLINICAL TECHNOLOGIES LTD, {business, /documentID[gb-experian-gbr144704416], experian}, {business, /documentID[gb-edw-75667207]/businessId[gb-edw-75667207]/businessId[gb-edw-75667207], edw}, Almac House, 20 Seagoe Industrial Estate, CRAIGAVON, County Armagh, BT63 5QD, null, null, null, []}, {Sibling, Almac Clinical Services Ltd, {business, /documentID[gb-experian-gbr244143307], experian}, {business, /documentID[gb-edw-75667207]/businessId[gb-edw-75667207]/businessId[gb-edw-75667207], edw}, 9 Charlestown Road, Portadown, CRAIGAVON, County Armagh, BT63 5PW, null, 3.6500895E7, 2.53206015E8, []}]}]"
legalhierarchy,gb-ignite-001b000000LKZDQAA5,"{legalhierarchy, gb-ignite-001b000000LKZDQAA5}","[{Ultimate Parent, det obelske familiefond, {business, /documentID[gb-experian-gbr100306620]/businessId[dnkf10027650], experian}, null, null, null, null, null, [{Subject, SEMCO MARITIME LIMITED, {business, /documentID[gb-experian-gbr100306620], experian}, {business, /documentID[gb-experian-gbr100306620]/businessId[dnkf10027650], experian}, Denmore Industrial Estate, Bridge Of Don Tern Place, ABERDEEN, United Kingdom, null, 2826000.0, 4.8232E7, []}, {Sibling, Protobase Ltd, {business, /documentID[gb-experian-gbr104897461], experian}, {business, /documentID[gb-experian-gbr100306620]/businessId[dnkf10027650], experian}, 34 Hurricane Way, NORWICH, NR6 6HE, null, null, 124000.0, []}]}]"
legalhierarchy,gb-ignite-0015I00000FKPDVQA5,"{legalhierarchy, gb-ignite-0015I00000FKPDVQA5}","[{Subject, Ocee Design Ltd, {business, /documentID[gb-experian-gbr116350756], experian}, null, Caswell Road, Northampton, United Kingdom, null, 212215.0, 8075588.0, []}, {Sibling, Race Furniture Ltd, {business, /documentID[gb-experian-gbr120937675], experian}, {business, /documentID[gb-experian-gbr116350756]/businessId[gbr162577182], experian}, Spartacus House, Bourton Industrial Park, Bourton-on-The-Water, CHELTENHAM, Gloucestershire, GL54 2HQ, null, null, 1459125.0, []}]"
legalhierarchy,gb-ignite-001b000000GEsMtAAL,"{legalhierarchy, gb-ignite-001b000000GEsMtAAL}","[{Ultimate Parent, iko enterprises uk ulc, {business, /documentID[gb-experian-gbr105893082]/businessId[canf10005977], experian}, null, null, null, null, null, [{Immediate Parent, william briggs & sons ltd, {business, /documentID[gb-experian-gbr110630630], experian}, {business, /documentID[gb-experian-gbr105893082]/businessId[canf10005977], experian}, Amasco House, 101 Powke Lane, CRADLEY HEATH, West Midlands, B64 5PX, null, 699000.0, 542000.0, [{Subject, BRIGGS AMASCO LTD, {business, /documentID[gb-experian-gbr126400946], experian}, {business, /documentID[gb-experian-gbr110630630], experian}, Typhoon Building, CHESSINGTON, United Kingdom, null, 98444.0, 4580333.0, []}]}, {Sibling, iko holdings plc, {business, /documentID[gb-experian-gbr105893082], experian}, {business, /documentID[gb-experian-gbr105893082]/businessId[canf10005977], experian}, Carthusian Ct12 Carthusian Street, LONDON, EC1M 6EZ, null, -97000.0, 382000.0, []}, {Sibling, IKO PLC, {business, /documentID[gb-experian-gbr110836227], experian}, {business, /documentID[gb-experian-gbr105893082]/businessId[canf10005977], experian}, APPLEY BRIDGE APPLEY LANE NORTH, WIGAN, United Kingdom, null, 986000.0, 3.46625E7, []}]}]"
legalhierarchy,gb-ignite-001b000002IDYKhAAP,"{legalhierarchy, gb-ignite-001b000002IDYKhAAP}","[{Ultimate Parent, unity global holdings pte, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, null, null, null, null, null, [{Immediate Parent, mbh corporation plc, {business, /documentID[gb-experian-gbr100581906]/businessId[gbr162877966], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, null, null, null, null, [{Subject, GUILDPRIME SPECIALIST CONTRACTS LTD, {business, /documentID[gb-experian-gbr142770565], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[gbr162877966], experian}, 1 Guildprime Business Centre, Southend Road, BILLERICAY, Essex, CM11 2PZ, null, null, 4785440.0, []}]}, {Sibling, VICTORIA GOSDEN TRAVEL LTD, {business, /documentID[gb-edw-57863323]/businessId[gb-edw-57863323]/businessId[gb-edw-57863323], edw}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, 138, NORTH LANE, ALDERSHOT, Hampshire, GU12 4QN, United Kingdom, null, null, 1410200.0, []}, {Sibling, APPROVED AIR LIMITED, {business, /documentID[gb-edw-66137525]/businessId[gb-edw-66137525]/businessId[gb-edw-66137525], edw}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, Flat: THE CORN HOUSE, THE STABLES BUSINESS PARK, BRISTOL ROAD, ROOKSBRIDGE, AXBRIDGE, SOMERSET, BS26 2TT, UNITED KINGDOM, null, null, null, []}, {Sibling, ACADEMY 1 SPORTS LTD, {business, /documentID[gb-edw-72495954]/businessId[gb-edw-72495954]/businessId[gb-edw-72495954], edw}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, OLD GRANARY, DUNTON ROAD, BASILDON, SS15 4DB, UNITED KINGDOM, null, null, 1899560.0, []}, {Sibling, robinsons caravans holding company ltd, {business, /documentID[gb-experian-gbr100581906], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, 6-8 Ringwood Road, Brimington, CHESTERFIELD, Derbyshire, S43 1DG, null, 1005422.0, 4.1508548E7, []}, {Sibling, 3 K's Engineering Company Ltd, {business, /documentID[gb-experian-gbr100654862], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, Embankment Road, LLANELLI, United Kingdom, null, null, 2880150.0, []}, {Sibling, Gs Contracts (Joinery) Ltd, {business, /documentID[gb-experian-gbr103688323], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, G South House, COLCHESTER, United Kingdom, null, null, 4897000.0, []}, {Sibling, Du Boulay Contracts Ltd, {business, /documentID[gb-experian-gbr104916261], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, Royal Victoria Patriotic BuildingStudio 7, London, United Kingdom, null, -60518.0, 9151140.0, []}, {Sibling, ACACIA TRAINING LIMITED, {business, /documentID[gb-experian-gbr112379113], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, Acacia House  Trentham Business Quarter,  Bellringer Road, STOKE-ON-TRENT, United Kingdom, null, null, 1816800.0, []}, {Sibling, SHH Topco Ltd, {business, /documentID[gb-experian-gbr114772057], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, Samuel Hobson House, 20 Knutton Road, Wolstanton, Newcastle-Under-Lyme, NEWCASTLE, Staffordshire, ST5 0HU, null, null, 3560866.0, []}, {Sibling, Take Me (Stoke) Ltd, {business, /documentID[gb-experian-gbr124355101], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, 86 Old Town Road, STOKE-ON-TRENT, ST1 2JT, null, null, 1057000.0, []}, {Sibling, parenta group ltd, {business, /documentID[gb-experian-gbr129638623], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, 2-8 London Road, MAIDSTONE, Kent, ME16 8PZ, null, null, null, []}, {Sibling, Riverside Cabco Ltd, {business, /documentID[gb-experian-gbr141422549], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, 37 Florence Road, FLEET, Hampshire, GU52 6LG, null, null, null, []}, {Sibling, Gaysha Ltd, {business, /documentID[gb-experian-gbr143107847], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, Unit 1, Crown House, Queen Street, BEXLEYHEATH, Kent, DA7 4BT, null, null, null, []}, {Sibling, Parenta Training Ltd, {business, /documentID[gb-experian-gbr144539676], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, 2-8 London Road, MAIDSTONE, Kent, ME16 8PZ, null, null, null, []}, {Sibling, Logistica Training & Consultancy Ltd, {business, /documentID[gb-experian-gbr144930381], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, Enterprise Centre, Hedingham Grove, BIRMINGHAM, B37 7TP, null, null, null, []}, {Sibling, Logistica Training Ltd, {business, /documentID[gb-experian-gbr155709595], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, The Old Co-op Buildinbg, 11 Railway Street, GLOSSOP, Derbyshire, SK13 7AG, null, null, null, []}, {Sibling, VGT Taxis Ltd, {business, /documentID[gb-experian-gbr163653824], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, 15 Kings Road, FLEET, Hampshire, GU51 3AA, null, null, 252000.0, []}, {Sibling, UK Sports Training Ltd, {business, /documentID[gb-experian-gbr236362574], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, The Retreat, 406 Roding Lane South, WOODFORD GREEN, Essex, IG8 8EY, null, -7748.0, 426526.0, []}, {Sibling, 4X Ltd, {business, /documentID[gb-experian-gbr244029182], experian}, {business, /documentID[gb-experian-gbr100581906]/businessId[sgpf10000923], experian}, Steve's Garage Ermine Street, Little Stukeley, HUNTINGDON, Cambridgeshire, PE28 4BE, null, -916023.0, 1789786.0, []}]}]"
legalhierarchy,gb-ignite-0010N00004kx1DjQAI,"{legalhierarchy, gb-ignite-0010N00004kx1DjQAI}","[{Ultimate Parent, deme nv, {business, /documentID[gb-experian-gbr100406506]/businessId[belf10000179], experian}, null, null, null, null, null, [{Immediate Parent, deme building materials nv, {business, /documentID[gb-experian-gbr140918869]/businessId[belf10011487], experian}, {business, /documentID[gb-experian-gbr100406506]/businessId[belf10000179], experian}, null, null, null, null, [{Subject, DEME BUILDING MATERIALS LIMITED, {business, /documentID[gb-experian-gbr140918869], experian}, {business, /documentID[gb-experian-gbr140918869]/businessId[belf10011487], experian}, 61 Baker Street Ibex House, WEYBRIDGE, United Kingdom, null, null, null, []}]}, {Sibling, Newwaves Solutions Ltd, {business, /documentID[gb-experian-gbr100406506], experian}, {business, /documentID[gb-experian-gbr100406506]/businessId[belf10000179], experian}, Suite 37, Beaufort Court, Admirals Way, LONDON, E14 9XL, null, 3823194.0, 1.17948451E8, []}]}]"
legalhierarchy,gb-ignite-0010N00004OGcFsQAL,"{legalhierarchy, gb-ignite-0010N00004OGcFsQAL}","[{Subject, Sturrock Comb & Davidson Ltd, {business, /documentID[gb-experian-gbr117744082], experian}, null, 34A Forfar Road, DUNDEE, United Kingdom, null, null, 1065583.0, [{Subsidiary, Comb & Davidson Ltd, {business, /documentID[gb-experian-gbr121251552], experian}, {business, /documentID[gb-experian-gbr117744082], experian}, 135 South Road, DUNDEE, DD2 3EP, null, null, 414450.0, []}]}]"
